Date Time,sec,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14
2018/11/4 22:00:20,1541336420,-2.899e-01,9.408e-02,5.274e-03,1.565e+00,5.736e+00,-1.214e-03,1.906e+00,4.287e-01,8.646e-05,2.128e-04,-3.162e-03,-1.351e-05,1.509e-03,-2.597e+00
2018/11/4 22:10:20,1541337020,-3.011e-01,9.416e-02,5.247e-03,1.565e+00,5.736e+00,-1.412e-03,1.908e+00,4.288e-01,8.871e-05,2.122e-04,-3.425e-03,-7.944e-06,-2.147e-03,-2.598e+00
2018/11/4 22:20:20,1541337620,-2.941e-01,9.415e-02,5.236e-03,1.564e+00,5.736e+00,-6.791e-04,1.906e+00,4.288e-01,1.124e-04,2.126e-04,-2.903e-03,3.138e-05,-1.290e-03,-2.597e+00
2018/11/4 22:30:20,1541338220,-2.958e-01,9.419e-02,5.254e-03,1.565e+00,5.736e+00,-4.972e-04,1.906e+00,4.289e-01,1.087e-04,2.133e-04,-2.067e-03,9.917e-05,2.899e-03,-2.597e+00
2018/11/4 22:40:20,1541338820,-2.983e-01,9.391e-02,5.226e-03,1.565e+00,5.735e+00,-1.445e-03,1.907e+00,4.282e-01,8.275e-05,2.136e-04,-3.267e-03,-4.634e-06,6.996e-04,-2.596e+00
2018/11/4 22:50:20,1541339420,-2.861e-01,9.417e-02,5.237e-03,1.564e+00,5.735e+00,-1.195e-03,1.907e+00,4.288e-01,1.083e-04,2.118e-04,-2.328e-03,3.747e-05,6.856e-04,-2.596e+00
2018/11/4 23:00:20,1541340020,-2.916e-01,9.425e-02,5.224e-03,1.565e+00,5.736e+00,-1.078e-03,1.906e+00,4.291e-01,8.791e-05,2.128e-04,-3.057e-03,1.192e-05,-1.755e-03,-2.597e+00
2018/11/4 23:10:20,1541340620,-2.927e-01,9.420e-02,5.237e-03,1.565e+00,5.736e+00,-1.442e-03,1.906e+00,4.289e-01,1.149e-04,2.230e-04,-2.379e-03,7.136e-05,3.041e-03,-2.597e+00
2018/11/4 23:20:20,1541341220,-2.891e-01,9.397e-02,5.208e-03,1.564e+00,5.735e+00,-1.444e-03,1.906e+00,4.283e-01,8.593e-05,2.130e-04,-3.477e-03,-1.946e-05,-3.986e-03,-2.597e+00
2018/11/4 23:30:20,1541341820,-2.912e-01,9.407e-02,5.218e-03,1.564e+00,5.735e+00,-7.581e-04,1.907e+00,4.282e-01,9.334e-05,2.118e-04,-2.456e-03,6.858e-05,4.225e-03,-2.597e+00
2018/11/4 23:40:20,1541342420,-2.946e-01,9.403e-02,5.188e-03,1.565e+00,5.735e+00,-3.930e-04,1.908e+00,4.283e-01,8.023e-05,2.118e-04,-3.060e-03,4.237e-06,-2.932e-03,-2.597e+00
2018/11/4 23:50:20,1541343020,-2.896e-01,9.415e-02,5.168e-03,1.565e+00,5.735e+00,-8.087e-04,1.906e+00,4.284e-01,1.063e-04,2.133e-04,-2.983e-03,3.575e-05,-4.342e-03,-2.597e+00
2018/11/5 00:00:20,1541343620,-2.958e-01,9.431e-02,5.189e-03,1.565e+00,5.735e+00,-1.491e-03,1.906e+00,4.293e-01,8.394e-05,2.142e-04,-2.646e-03,5.283e-05,8.184e-04,-2.597e+00
2018/11/5 00:10:20,1541344220,-2.886e-01,9.394e-02,5.190e-03,1.565e+00,5.736e+00,-1.919e-03,1.906e+00,4.286e-01,1.209e-04,2.128e-04,-2.433e-03,2.396e-05,3.264e-04,-2.597e+00
2018/11/5 00:20:20,1541344820,-2.938e-01,9.401e-02,5.208e-03,1.565e+00,5.735e+00,-7.056e-04,1.906e+00,4.285e-01,9.758e-05,2.129e-04,-2.485e-03,7.865e-05,4.424e-03,-2.597e+00
2018/11/5 00:30:20,1541345420,-2.999e-01,9.398e-02,5.220e-03,1.566e+00,5.735e+00,-1.448e-03,1.907e+00,4.284e-01,1.151e-04,2.130e-04,-2.537e-03,3.747e-05,-1.658e-04,-2.597e+00
2018/11/5 00:40:20,1541346020,-2.945e-01,9.410e-02,5.207e-03,1.565e+00,5.736e+00,-2.063e-03,1.907e+00,4.284e-01,1.019e-04,2.122e-04,-2.867e-03,3.376e-05,-3.681e-03,-2.597e+00
2018/11/5 00:50:20,1541346620,-2.986e-01,9.406e-02,5.229e-03,1.566e+00,5.735e+00,-1.247e-03,1.906e+00,4.288e-01,1.094e-04,2.228e-04,-2.224e-03,7.573e-05,1.533e-03,-2.598e+00
2018/11/5 01:00:20,1541347220,-3.011e-01,9.400e-02,5.239e-03,1.565e+00,5.736e+00,-1.808e-03,1.908e+00,4.284e-01,1.233e-04,2.130e-04,-2.432e-03,5.349e-05,1.411e-03,-2.597e+00
2018/11/5 01:10:20,1541347820,-2.920e-01,9.394e-02,5.254e-03,1.565e+00,5.736e+00,-1.139e-03,1.906e+00,4.283e-01,1.115e-04,2.183e-04,-2.275e-03,6.554e-05,1.514e-03,-2.597e+00
2018/11/5 01:20:20,1541348420,-2.930e-01,9.420e-02,5.246e-03,1.566e+00,5.736e+00,-1.490e-03,1.907e+00,4.289e-01,1.026e-04,2.114e-04,-2.837e-03,3.429e-05,-4.025e-03,-2.597e+00
2018/11/5 01:30:20,1541349020,-2.923e-01,9.436e-02,5.229e-03,1.565e+00,5.736e+00,-1.596e-03,1.908e+00,4.298e-01,1.039e-04,2.117e-04,-3.170e-03,3.151e-05,-5.752e-03,-2.598e+00
2018/11/5 01:40:20,1541349620,-2.968e-01,9.438e-02,5.249e-03,1.565e+00,5.736e+00,-3.748e-04,1.906e+00,4.298e-01,1.027e-04,2.129e-04,-2.433e-03,8.844e-05,2.839e-03,-2.597e+00
2018/11/5 01:50:20,1541350220,-2.972e-01,9.437e-02,5.269e-03,1.564e+00,5.736e+00,-1.334e-03,1.906e+00,4.295e-01,8.712e-05,2.149e-04,-2.486e-03,9.427e-05,6.581e-03,-2.597e+00
2018/11/5 02:00:20,1541350820,-2.954e-01,9.429e-02,5.275e-03,1.564e+00,5.736e+00,-5.506e-04,1.906e+00,4.294e-01,8.778e-05,2.122e-04,-2.560e-03,6.580e-05,6.422e-03,-2.598e+00
2018/11/5 02:10:20,1541351420,-2.961e-01,9.458e-02,5.296e-03,1.565e+00,5.736e+00,-2.600e-04,1.907e+00,4.299e-01,1.062e-04,2.145e-04,-2.326e-03,8.963e-05,9.728e-03,-2.598e+00
2018/11/5 02:20:20,1541352020,-2.962e-01,9.419e-02,5.265e-03,1.565e+00,5.736e+00,-1.858e-03,1.908e+00,4.289e-01,8.712e-05,2.126e-04,-3.323e-03,3.972e-06,-1.167e-03,-2.598e+00
2018/11/5 02:30:20,1541352620,-2.960e-01,9.417e-02,5.242e-03,1.565e+00,5.736e+00,-6.898e-04,1.907e+00,4.285e-01,9.559e-05,2.121e-04,-3.428e-03,1.258e-05,-5.321e-03,-2.597e+00
2018/11/5 02:40:20,1541353220,-2.940e-01,9.400e-02,5.259e-03,1.565e+00,5.736e+00,-9.133e-04,1.906e+00,4.286e-01,8.037e-05,2.129e-04,-2.590e-03,6.435e-05,2.663e-03,-2.597e+00
2018/11/5 02:50:20,1541353820,-3.021e-01,9.468e-02,5.257e-03,1.563e+00,5.736e+00,-1.387e-03,1.906e+00,4.302e-01,8.341e-05,2.128e-04,-2.956e-03,3.601e-05,4.150e-03,-2.597e+00
2018/11/5 03:00:20,1541354420,-2.922e-01,9.401e-02,5.280e-03,1.564e+00,5.736e+00,-1.444e-03,1.906e+00,4.285e-01,9.731e-05,2.154e-04,-2.643e-03,9.308e-05,9.484e-03,-2.597e+00
2018/11/5 03:10:20,1541355020,-2.951e-01,9.374e-02,5.302e-03,1.564e+00,5.736e+00,-1.648e-03,1.907e+00,4.286e-01,9.745e-05,2.125e-04,-2.906e-03,7.626e-05,1.060e-02,-2.597e+00
2018/11/5 03:20:20,1541355620,-2.961e-01,9.379e-02,5.275e-03,1.565e+00,5.736e+00,-1.056e-03,1.907e+00,4.284e-01,8.262e-05,2.126e-04,-3.373e-03,-3.707e-06,3.964e-04,-2.597e+00
2018/11/5 03:30:20,1541356220,-2.973e-01,9.446e-02,5.273e-03,1.565e+00,5.736e+00,8.090e-05,1.906e+00,4.296e-01,8.182e-05,2.125e-04,-3.060e-03,2.529e-05,2.007e-03,-2.597e+00
2018/11/5 03:40:20,1541356820,-2.948e-01,9.443e-02,5.270e-03,1.564e+00,5.736e+00,-4.447e-04,1.906e+00,4.297e-01,8.857e-05,2.128e-04,-2.578e-03,4.793e-05,5.636e-03,-2.597e+00
2018/11/5 03:50:20,1541357420,-2.941e-01,9.441e-02,5.264e-03,1.564e+00,5.735e+00,-1.753e-03,1.908e+00,4.299e-01,1.088e-04,2.134e-04,-3.061e-03,4.171e-05,-6.403e-04,-2.597e+00
2018/11/5 04:00:20,1541358020,-3.008e-01,9.454e-02,5.234e-03,1.566e+00,5.735e+00,-1.254e-03,1.907e+00,4.303e-01,9.983e-05,2.134e-04,-3.164e-03,-8.474e-06,-4.961e-03,-2.597e+00
2018/11/5 04:10:20,1541358620,-2.968e-01,9.414e-02,5.218e-03,1.565e+00,5.736e+00,-1.543e-03,1.908e+00,4.290e-01,9.652e-05,2.130e-04,-2.898e-03,2.079e-05,-3.593e-03,-2.598e+00
2018/11/5 04:20:20,1541359220,-2.959e-01,9.397e-02,5.189e-03,1.564e+00,5.736e+00,-1.752e-03,1.906e+00,4.286e-01,9.387e-05,2.132e-04,-2.804e-03,2.357e-05,-5.830e-03,-2.597e+00
2018/11/5 04:30:20,1541359820,-2.967e-01,9.415e-02,5.195e-03,1.565e+00,5.736e+00,-1.150e-03,1.906e+00,4.289e-01,1.059e-04,2.124e-04,-2.381e-03,3.985e-05,-1.966e-03,-2.598e+00
2018/11/5 04:40:20,1541360420,-2.873e-01,9.399e-02,5.201e-03,1.564e+00,5.735e+00,-1.515e-04,1.906e+00,4.288e-01,8.447e-05,2.130e-04,-3.059e-03,4.118e-05,1.447e-03,-2.598e+00
2018/11/5 04:50:20,1541361020,-2.886e-01,9.421e-02,5.183e-03,1.565e+00,5.736e+00,-1.700e-03,1.907e+00,4.291e-01,1.059e-04,2.132e-04,-3.149e-03,2.290e-05,-2.386e-03,-2.598e+00
2018/11/5 05:00:20,1541361620,-3.000e-01,9.447e-02,5.186e-03,1.564e+00,5.735e+00,-9.602e-04,1.907e+00,4.297e-01,1.173e-04,2.113e-04,-2.797e-03,2.807e-05,7.457e-04,-2.598e+00
2018/11/5 05:10:20,1541362220,-2.939e-01,9.417e-02,5.188e-03,1.564e+00,5.735e+00,-4.075e-04,1.907e+00,4.298e-01,8.699e-05,2.117e-04,-2.873e-03,3.707e-05,3.072e-03,-2.598e+00
2018/11/5 05:20:20,1541362820,-2.958e-01,9.446e-02,5.208e-03,1.565e+00,5.736e+00,-2.382e-04,1.906e+00,4.299e-01,1.035e-04,2.200e-04,-2.276e-03,6.607e-05,3.892e-03,-2.598e+00
2018/11/5 05:30:20,1541363420,-2.868e-01,9.450e-02,5.188e-03,1.565e+00,5.736e+00,-1.325e-03,1.906e+00,4.297e-01,7.851e-05,2.126e-04,-3.164e-03,-8.209e-06,7.522e-04,-2.598e+00
2018/11/5 05:40:20,1541364020,-2.924e-01,9.433e-02,5.155e-03,1.564e+00,5.735e+00,-1.578e-03,1.906e+00,4.296e-01,7.944e-05,2.128e-04,-3.164e-03,-1.086e-05,-1.967e-03,-2.598e+00
2018/11/5 05:50:20,1541364620,-2.917e-01,9.435e-02,5.124e-03,1.564e+00,5.736e+00,-1.281e-03,1.907e+00,4.297e-01,8.023e-05,2.114e-04,-3.215e-03,2.913e-06,-4.060e-03,-2.598e+00
2018/11/5 06:00:20,1541365220,-2.957e-01,9.412e-02,5.108e-03,1.565e+00,5.736e+00,-1.128e-03,1.908e+00,4.291e-01,7.811e-05,2.137e-04,-3.163e-03,1.695e-05,-4.118e-05,-2.598e+00
2018/11/5 06:10:20,1541365820,-2.968e-01,9.411e-02,5.131e-03,1.564e+00,5.735e+00,-1.386e-03,1.906e+00,4.289e-01,1.019e-04,2.145e-04,-2.538e-03,8.990e-05,6.305e-03,-2.598e+00
2018/11/5 06:20:20,1541366420,-2.951e-01,9.435e-02,5.149e-03,1.565e+00,5.735e+00,-4.308e-04,1.906e+00,4.297e-01,1.088e-04,2.185e-04,-2.433e-03,9.122e-05,8.215e-03,-2.598e+00
2018/11/5 06:30:20,1541367020,-2.982e-01,9.443e-02,5.169e-03,1.565e+00,5.735e+00,-1.178e-03,1.906e+00,4.297e-01,9.652e-05,2.114e-04,-2.511e-03,7.785e-05,1.005e-02,-2.598e+00
2018/11/5 06:40:20,1541367620,-2.947e-01,9.422e-02,5.190e-03,1.564e+00,5.736e+00,-1.724e-03,1.907e+00,4.297e-01,1.102e-04,2.247e-04,-2.435e-03,6.183e-05,6.263e-03,-2.598e+00
2018/11/5 06:50:20,1541368220,-2.950e-01,9.402e-02,5.173e-03,1.564e+00,5.736e+00,-1.099e-03,1.908e+00,4.288e-01,8.910e-05,2.140e-04,-3.269e-03,2.251e-05,3.132e-03,-2.598e+00
2018/11/5 07:00:20,1541368820,-2.918e-01,9.374e-02,5.148e-03,1.564e+00,5.736e+00,-8.168e-04,1.906e+00,4.279e-01,1.008e-04,2.137e-04,-3.319e-03,-1.907e-05,8.274e-04,-2.599e+00
2018/11/5 07:10:20,1541369420,-2.981e-01,9.364e-02,5.121e-03,1.564e+00,5.734e+00,-1.022e-03,1.906e+00,4.279e-01,9.347e-05,2.128e-04,-3.219e-03,1.589e-06,-3.706e-03,-2.599e+00
2018/11/5 07:20:20,1541370020,-2.923e-01,9.368e-02,5.105e-03,1.564e+00,5.736e+00,-1.345e-03,1.906e+00,4.281e-01,9.572e-05,2.138e-04,-3.180e-03,1.509e-05,-5.672e-03,-2.598e+00
2018/11/5 07:30:20,1541370620,-2.967e-01,9.375e-02,5.122e-03,1.564e+00,5.736e+00,-1.594e-03,1.906e+00,4.280e-01,1.106e-04,2.251e-04,-2.328e-03,8.447e-05,2.236e-03,-2.598e+00
2018/11/5 07:40:20,1541371220,-2.998e-01,9.421e-02,5.115e-03,1.565e+00,5.736e+00,5.720e-04,1.907e+00,4.295e-01,8.023e-05,2.130e-04,-2.924e-03,4.674e-05,4.539e-03,-2.599e+00
2018/11/5 07:50:20,1541371820,-2.920e-01,9.398e-02,5.114e-03,1.565e+00,5.736e+00,6.277e-04,1.908e+00,4.290e-01,8.156e-05,2.137e-04,-2.884e-03,3.787e-05,5.291e-03,-2.598e+00
2018/11/5 08:00:20,1541372420,-2.856e-01,9.431e-02,5.120e-03,1.565e+00,5.736e+00,-1.835e-03,1.907e+00,4.301e-01,1.092e-04,2.121e-04,-2.381e-03,2.476e-05,7.924e-04,-2.598e+00
2018/11/5 08:10:20,1541373020,-2.847e-01,9.376e-02,5.115e-03,1.565e+00,5.736e+00,3.788e-04,1.906e+00,4.283e-01,7.759e-05,2.124e-04,-2.957e-03,-2.185e-05,-2.890e-03,-2.599e+00
2018/11/5 08:20:20,1541373620,-2.864e-01,9.322e-02,5.088e-03,1.564e+00,5.736e+00,-1.960e-03,1.906e+00,4.269e-01,7.984e-05,2.136e-04,-3.373e-03,-2.913e-06,-4.563e-03,-2.599e+00
2018/11/5 08:30:20,1541374220,-2.908e-01,9.353e-02,5.065e-03,1.565e+00,5.736e+00,-2.067e-03,1.907e+00,4.275e-01,8.884e-05,2.129e-04,-3.281e-03,2.529e-05,-5.716e-03,-2.599e+00
2018/11/5 08:40:20,1541374820,-2.926e-01,9.342e-02,5.067e-03,1.564e+00,5.735e+00,-1.073e-03,1.908e+00,4.275e-01,8.500e-05,2.124e-04,-2.571e-03,5.601e-05,2.259e-03,-2.599e+00
2018/11/5 08:50:20,1541375420,-2.991e-01,9.408e-02,5.064e-03,1.565e+00,5.736e+00,-1.734e-03,1.906e+00,4.289e-01,1.014e-04,2.134e-04,-2.486e-03,3.098e-05,-1.041e-03,-2.598e+00
2018/11/5 09:00:20,1541376020,-3.019e-01,9.413e-02,5.076e-03,1.565e+00,5.736e+00,-1.674e-03,1.906e+00,4.289e-01,1.174e-04,2.137e-04,-2.381e-03,4.104e-05,-6.706e-04,-2.598e+00
2018/11/5 09:10:20,1541376620,-2.988e-01,9.440e-02,5.094e-03,1.564e+00,5.736e+00,4.435e-04,1.906e+00,4.300e-01,8.672e-05,2.124e-04,-2.500e-03,7.136e-05,3.207e-03,-2.598e+00
2018/11/5 09:20:20,1541377220,-2.981e-01,9.432e-02,5.088e-03,1.564e+00,5.736e+00,-5.165e-04,1.906e+00,4.298e-01,1.050e-04,2.128e-04,-2.804e-03,3.959e-05,-1.378e-03,-2.598e+00
2018/11/5 09:30:20,1541377820,-2.999e-01,9.386e-02,5.072e-03,1.565e+00,5.736e+00,-1.187e-03,1.907e+00,4.286e-01,8.156e-05,2.126e-04,-2.901e-03,3.151e-05,1.307e-03,-2.598e+00
2018/11/5 09:40:20,1541378420,-2.959e-01,9.455e-02,5.063e-03,1.564e+00,5.735e+00,-9.567e-04,1.907e+00,4.302e-01,9.572e-05,2.129e-04,-2.957e-03,1.880e-05,-2.686e-03,-2.598e+00
2018/11/5 09:50:20,1541379020,-2.994e-01,9.436e-02,5.077e-03,1.564e+00,5.736e+00,-1.813e-03,1.906e+00,4.298e-01,1.100e-04,2.126e-04,-2.433e-03,3.482e-05,-1.757e-03,-2.598e+00
2018/11/5 10:00:20,1541379620,-2.985e-01,9.410e-02,5.059e-03,1.565e+00,5.736e+00,-1.386e-03,1.906e+00,4.290e-01,8.778e-05,2.130e-04,-3.584e-03,1.072e-05,-6.139e-03,-2.598e+00
2018/11/5 10:10:20,1541380220,-2.982e-01,9.394e-02,5.037e-03,1.565e+00,5.735e+00,-5.815e-04,1.906e+00,4.288e-01,1.043e-04,2.129e-04,-2.694e-03,2.396e-05,-1.129e-03,-2.598e+00
2018/11/5 10:20:20,1541380820,-2.967e-01,9.424e-02,5.062e-03,1.564e+00,5.735e+00,-1.617e-03,1.907e+00,4.294e-01,1.004e-04,2.219e-04,-2.486e-03,8.857e-05,2.844e-03,-2.598e+00
2018/11/5 10:30:20,1541381420,-2.966e-01,9.403e-02,5.053e-03,1.564e+00,5.735e+00,-1.278e-03,1.908e+00,4.288e-01,1.026e-04,2.129e-04,-2.837e-03,2.727e-05,-3.051e-03,-2.598e+00
2018/11/5 10:40:20,1541382020,-2.992e-01,9.387e-02,5.049e-03,1.565e+00,5.735e+00,-1.390e-03,1.906e+00,4.285e-01,8.778e-05,2.133e-04,-3.111e-03,-6.620e-07,-1.158e-03,-2.597e+00
2018/11/5 10:50:20,1541382620,-3.025e-01,9.387e-02,5.034e-03,1.565e+00,5.735e+00,-1.753e-03,1.908e+00,4.286e-01,9.797e-05,2.130e-04,-2.897e-03,2.582e-05,-2.452e-03,-2.597e+00
2018/11/5 11:00:20,1541383220,-2.957e-01,9.397e-02,5.023e-03,1.566e+00,5.735e+00,-1.804e-03,1.906e+00,4.287e-01,1.027e-04,2.134e-04,-2.695e-03,1.695e-05,-2.959e-03,-2.597e+00
2018/11/5 11:10:20,1541383820,-2.981e-01,9.433e-02,4.997e-03,1.565e+00,5.735e+00,-1.911e-03,1.906e+00,4.299e-01,7.706e-05,2.133e-04,-3.584e-03,-1.165e-05,-5.260e-03,-2.597e+00
2018/11/5 11:20:20,1541384420,-2.986e-01,9.434e-02,4.967e-03,1.564e+00,5.735e+00,-9.880e-04,1.908e+00,4.299e-01,7.865e-05,2.132e-04,-3.478e-03,-1.019e-05,-1.377e-03,-2.598e+00
2018/11/5 11:30:20,1541385020,-2.992e-01,9.442e-02,4.962e-03,1.565e+00,5.735e+00,-1.684e-03,1.907e+00,4.300e-01,1.107e-04,2.133e-04,-2.486e-03,2.079e-05,-1.405e-04,-2.597e+00
2018/11/5 11:40:20,1541385620,-3.040e-01,9.428e-02,4.973e-03,1.565e+00,5.735e+00,-6.006e-04,1.906e+00,4.299e-01,9.043e-05,2.124e-04,-2.859e-03,4.925e-05,2.928e-03,-2.598e+00
2018/11/5 11:50:20,1541386220,-2.980e-01,9.406e-02,4.969e-03,1.565e+00,5.735e+00,-1.706e-03,1.906e+00,4.297e-01,1.009e-04,2.141e-04,-2.538e-03,2.264e-05,2.259e-04,-2.598e+00
2018/11/5 12:00:20,1541386820,-3.017e-01,9.433e-02,4.944e-03,1.565e+00,5.735e+00,-1.542e-03,1.907e+00,4.296e-01,9.268e-05,2.130e-04,-3.059e-03,4.369e-06,-5.723e-03,-2.598e+00
2018/11/5 12:10:20,1541387420,-3.023e-01,9.411e-02,4.965e-03,1.566e+00,5.735e+00,-2.430e-04,1.907e+00,4.296e-01,1.117e-04,2.169e-04,-2.433e-03,3.760e-05,-4.536e-04,-2.599e+00
2018/11/5 12:20:20,1541388020,-2.999e-01,9.385e-02,4.972e-03,1.566e+00,5.735e+00,-1.836e-03,1.907e+00,4.289e-01,1.013e-04,2.130e-04,-2.851e-03,3.522e-05,-3.473e-03,-2.598e+00
2018/11/5 12:30:20,1541388620,-3.013e-01,9.371e-02,4.945e-03,1.565e+00,5.735e+00,-1.433e-03,1.906e+00,4.282e-01,7.414e-05,2.121e-04,-3.371e-03,-5.296e-06,-5.863e-03,-2.597e+00
2018/11/5 12:40:20,1541389220,-3.007e-01,9.376e-02,4.929e-03,1.565e+00,5.735e+00,-1.527e-03,1.906e+00,4.279e-01,7.878e-05,2.126e-04,-2.901e-03,9.136e-06,-2.453e-03,-2.598e+00
2018/11/5 12:50:20,1541389820,-2.982e-01,9.297e-02,4.949e-03,1.565e+00,5.735e+00,-2.568e-05,1.906e+00,4.258e-01,1.010e-04,2.122e-04,-2.642e-03,7.904e-05,5.405e-03,-2.598e+00
2018/11/5 13:00:20,1541390420,-2.997e-01,9.296e-02,4.956e-03,1.565e+00,5.736e+00,-5.766e-04,1.907e+00,4.261e-01,1.141e-04,2.134e-04,-2.800e-03,4.012e-05,-6.036e-04,-2.598e+00
2018/11/5 13:10:20,1541391020,-3.021e-01,9.297e-02,4.959e-03,1.565e+00,5.735e+00,-1.541e-03,1.908e+00,4.257e-01,8.805e-05,2.109e-04,-2.954e-03,2.701e-05,1.376e-04,-2.598e+00
2018/11/5 13:20:20,1541391620,-3.020e-01,9.311e-02,4.982e-03,1.564e+00,5.735e+00,-1.536e-03,1.907e+00,4.260e-01,1.103e-04,2.249e-04,-2.432e-03,8.103e-05,4.333e-03,-2.597e+00
2018/11/5 13:30:20,1541392220,-3.021e-01,9.279e-02,5.006e-03,1.565e+00,5.735e+00,-1.641e-03,1.906e+00,4.257e-01,1.055e-04,2.232e-04,-2.538e-03,8.778e-05,4.454e-03,-2.598e+00
2018/11/5 13:40:20,1541392820,-2.954e-01,9.297e-02,4.985e-03,1.564e+00,5.735e+00,-7.688e-04,1.908e+00,4.258e-01,8.209e-05,2.125e-04,-3.270e-03,2.290e-05,2.983e-03,-2.598e+00
2018/11/5 13:50:20,1541393420,-2.992e-01,9.290e-02,5.009e-03,1.565e+00,5.736e+00,-1.407e-03,1.906e+00,4.258e-01,1.119e-04,2.226e-04,-2.329e-03,8.103e-05,4.530e-03,-2.598e+00
2018/11/5 14:00:20,1541394020,-2.971e-01,9.299e-02,5.029e-03,1.564e+00,5.735e+00,-1.119e-03,1.908e+00,4.258e-01,1.058e-04,2.216e-04,-2.486e-03,8.593e-05,4.574e-03,-2.598e+00
2018/11/5 14:10:20,1541394620,-2.965e-01,9.295e-02,5.053e-03,1.564e+00,5.735e+00,-1.789e-03,1.908e+00,4.257e-01,1.124e-04,2.227e-04,-2.589e-03,1.046e-04,5.631e-03,-2.598e+00
2018/11/5 14:20:20,1541395220,-2.977e-01,9.280e-02,5.027e-03,1.564e+00,5.735e+00,-1.174e-03,1.906e+00,4.256e-01,9.784e-05,2.124e-04,-3.005e-03,2.118e-06,-3.240e-03,-2.598e+00
2018/11/5 14:30:20,1541395820,-2.899e-01,9.370e-02,5.042e-03,1.564e+00,5.735e+00,-1.229e-03,1.906e+00,4.280e-01,8.262e-05,2.122e-04,-2.379e-03,7.719e-05,4.647e-03,-2.598e+00
2018/11/5 14:40:20,1541396420,-2.956e-01,9.378e-02,5.025e-03,1.564e+00,5.735e+00,-1.070e-03,1.906e+00,4.280e-01,9.903e-05,2.128e-04,-2.899e-03,1.734e-05,-2.843e-03,-2.599e+00
2018/11/5 14:50:20,1541397020,-2.979e-01,9.375e-02,5.002e-03,1.564e+00,5.735e+00,1.149e-04,1.907e+00,4.280e-01,8.010e-05,2.118e-04,-3.216e-03,-2.013e-05,-3.984e-03,-2.599e+00
2018/11/5 15:00:20,1541397620,-2.966e-01,9.404e-02,5.017e-03,1.564e+00,5.735e+00,-9.153e-04,1.907e+00,4.281e-01,8.315e-05,2.130e-04,-2.500e-03,6.355e-05,4.000e-03,-2.598e+00
2018/11/5 15:10:20,1541398220,-2.973e-01,9.370e-02,5.039e-03,1.565e+00,5.735e+00,-3.121e-04,1.907e+00,4.280e-01,1.053e-04,2.142e-04,-2.694e-03,8.262e-05,8.903e-03,-2.599e+00
2018/11/5 15:20:20,1541398820,-2.964e-01,9.353e-02,5.012e-03,1.565e+00,5.735e+00,-1.962e-03,1.906e+00,4.281e-01,9.758e-05,2.137e-04,-3.166e-03,1.668e-05,-1.224e-03,-2.599e+00
2018/11/5 15:30:20,1541399420,-2.938e-01,9.365e-02,4.989e-03,1.565e+00,5.735e+00,-1.753e-03,1.906e+00,4.280e-01,9.639e-05,2.130e-04,-2.909e-03,1.403e-05,-4.936e-03,-2.599e+00
2018/11/5 15:40:20,1541400020,-3.009e-01,9.365e-02,5.014e-03,1.564e+00,5.735e+00,-1.464e-03,1.907e+00,4.281e-01,1.062e-04,2.223e-04,-2.276e-03,8.937e-05,2.241e-03,-2.599e+00
2018/11/5 15:50:20,1541400620,-2.989e-01,9.372e-02,5.001e-03,1.564e+00,5.736e+00,-9.256e-04,1.908e+00,4.281e-01,8.712e-05,2.126e-04,-2.955e-03,-1.721e-05,-1.726e-03,-2.599e+00
2018/11/5 16:00:20,1541401220,-2.963e-01,9.385e-02,5.003e-03,1.564e+00,5.735e+00,-3.706e-04,1.907e+00,4.282e-01,1.104e-04,2.125e-04,-2.746e-03,3.337e-05,5.329e-04,-2.599e+00
2018/11/5 16:10:20,1541401820,-2.976e-01,9.363e-02,5.019e-03,1.564e+00,5.735e+00,-4.980e-04,1.906e+00,4.280e-01,1.188e-04,2.227e-04,-2.327e-03,7.547e-05,2.732e-03,-2.599e+00
2018/11/5 16:20:20,1541402420,-2.944e-01,9.354e-02,5.026e-03,1.566e+00,5.735e+00,-4.560e-04,1.906e+00,4.278e-01,1.325e-04,2.124e-04,-2.693e-03,4.462e-05,1.274e-03,-2.599e+00
2018/11/5 16:30:20,1541403020,-2.993e-01,9.366e-02,5.004e-03,1.564e+00,5.735e+00,-1.437e-03,1.906e+00,4.281e-01,1.086e-04,2.124e-04,-3.112e-03,2.463e-05,-2.634e-03,-2.598e+00
2018/11/5 16:40:20,1541403620,-2.966e-01,9.375e-02,4.974e-03,1.565e+00,5.735e+00,-1.096e-03,1.907e+00,4.281e-01,8.593e-05,2.122e-04,-2.792e-03,1.774e-05,-6.088e-03,-2.598e+00
2018/11/5 16:50:20,1541404220,-2.915e-01,9.374e-02,4.978e-03,1.564e+00,5.735e+00,-1.436e-03,1.907e+00,4.281e-01,8.288e-05,2.133e-04,-2.901e-03,5.018e-05,4.083e-04,-2.598e+00
2018/11/5 17:00:20,1541404820,-2.888e-01,9.369e-02,4.958e-03,1.564e+00,5.735e+00,-2.455e-04,1.906e+00,4.282e-01,9.930e-05,2.124e-04,-2.934e-03,1.880e-05,-3.692e-03,-2.599e+00
